Source,Name,Home City,House,Race,Gender,Class,RefID,BaseID,Primary Skills,Morality,Aggression,Faction(s),Class Details,Essential,Location,Training,Merchant,Gold,Sells,Buys,Race Details,Follower,Respawns,Store,AdoptHF,Protected,Perks,Marry,StewardHF,Horses,Added by,Level ,Health ,Magicka,Stamina 
https://en.uesp.net/wiki/Skyrim:Razelan,Razelan,None,None,Redguard,Male,Citizen,000683A7,000368C8,One-handed,No Crime,Unaggressive,FavorJobsDrunksFaction; MQ201PartyGuestUnhappy; faction for party guests,None,Yes,Thalmor Embassy,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Rulindil,Rulindil,None,None,High Elf,Male,Sorcerer,00039F25,00039F1F,"Destruction, Illusion, Heavy Armor, One-handed",Violence Against Enemies,Aggressive,FavorExcludedFaction; MQ201 Thalmor Faction; Thalmor,CombatSorcerer,No,"Thalmor Embassy, Elenwen's Solar",None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,10,124.7,95,65.3
https://en.uesp.net/wiki/Skyrim:Tsavani,Tsavani,None,None,Khajiit,Female,Citizen,000353BE,000353C7,Sneak,No Crime,Unaggressive,CrimeFactionNull; FavorExcludedFaction; Thalmor,None,No,Thalmor Embassy,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,75,60,60
https://en.uesp.net/wiki/Skyrim:Angvid,Angvid,None,None,Nord,Male,Warrior,000AE77F,000AE77D,"One-handed, Two-handed",Any Crime,Unaggressive,CrimeFactionWinterhold; Whistling Mine Faction,CombatWarrior1H,No,Whistling Mine,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Badnir,Badnir,None,None,Nord,Male,Warrior,000AE77A,000AE779,None,Any Crime,Unaggressive,CrimeFactionWinterhold; Whistling Mine Faction,CombatWarrior1H,No,Whistling Mine,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Gunding,Gunding,None,None,Nord,Male,Warrior,000AE77C,000AE77B,"One-handed, Two-handed",Any Crime,Unaggressive,CrimeFactionWinterhold; Whistling Mine Faction,CombatWarrior1H,No,Whistling Mine,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Thorgar,Thorgar,None,None,Nord,Male,Warrior,000AE778,000AE777,"One-handed, Two-handed",Any Crime,Unaggressive,CrimeFactionWinterhold; FavorJobsMineOreFaction; JobMinerFaction; Whistling Mine Faction,CombatWarrior1H,No,Whistling Mine,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,4,85,50,60
https://en.uesp.net/wiki/Skyrim:Engar,Engar,None,None,Nord,Male,Warrior,xx00BE0C,xx00BE12,None,No Crime,Unaggressive,BanditFriendFaction; Blood-Kin of the Orcs; BYOHCarriageDriverFaction; BYOHHouse1Faction; Carriage System Vendors; CrimeFactionFalkreath; Faction that is friends with all Creatures; Friends with PredatorFaction,CombatWarrior1H,No,Windstad Manor,None,FALSE,0,None,None,NaN,No,Yes,None,No,Yes,None,No,No,None,Hearthfire,6,108,50,67
https://en.uesp.net/wiki/Skyrim:Sonir,Sonir,None,None,Nord,Female,Bard,xx019632,xx019630,None,No Crime,Unaggressive,BardSingerFaction; BYOHHouseBardFaction; CrimeFactionFalkreath,None,No,Windstad Manor,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Hearthfire,7.5,101,77.5,69
https://en.uesp.net/wiki/Skyrim:Adventurer#Adventurer16,Adventurer,None,None,Radiant,Male,Radiant,00055BEF,00055BA7,"One-handed, Two-handed, Block, Light Armor",Any Crime,Very Aggressive,Player Ally Faction,None,No,Harmugstahl,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Garuk_Windrime,Garuk Windrime,None,None,Nord,Male,Bandit Archer,xx037FE4,xx037FE3,"Archery, Light Armor, Sneak",Any Crime,Very Aggressive,BanditFaction,None,No,Gyldenhul Barrow,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Dragonborn,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Haknir_Death-Brand,Haknir Death-Brand (ghost),None,None,Nord,Male,Haknir Death-Brand,xx037FEA,xx01A373,"One-handed, Heavy Armor",No Crime,Very Aggressive,BanditFaction,None,No,Gyldenhul Barrow,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Vanilla,40,1171.5,50,276
https://en.uesp.net/wiki/Skyrim:Thalin_Ebonhand,Thalin Ebonhand,None,None,Nord,Male,Bandit Wizard,xx037FE9,xx037FE5,None,No Crime,Unaggressive,,None,No,Gyldenhul Barrow,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,"Augmented Flames (rank 1), Augmented Frost (rank 1), Augmented Shock (rank 1), Custom Fit, Mage Armor (rank 1), Magic Resistance (rank 1), Recovery (rank 1), Regeneration, Respite",No,No,None,Dragonborn,13,238,197,100
https://en.uesp.net/wiki/Skyrim:Bradyn,Bradyn,None,None,Dark Elf,Male,Bandit,xx0277ED,xx0277EE,Destruction,Any Crime,Unaggressive,DLC2dunKolbjornMinerFaction,EncClassBanditMelee,No,Kolbjorn Barrow,None,FALSE,0,None,None,NaN,No,No,None,No,No,Extra Damage 1.5,No,No,None,Dragonborn,1,0,25,0
https://en.uesp.net/wiki/Skyrim:Kolbjorn_Guard,Kolbjorn Guard,None,None,Nord,Male,Bandit,"xx0289D5
xx028B03
xx027AD8
xx0289CE","xx027803
xx0277FC
xx027803
xx027803","Two-handed, One-handed, Block, Light Armor",No Crime,Aggressive,DLC2dunKolbjornMinerFaction,EncClassBanditMelee,No,Kolbjorn Barrow,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Vanilla,5,0,25,0
https://en.uesp.net/wiki/Skyrim:Miner,Miner,None,None,Dark Elf,Male,Bandit,Multiple,"xx0277FA
xx0277FB
xx0277EC
xx0277FF",Destruction,Any Crime,Unaggressive,DLC2dunKolbjornMinerFaction,EncClassBanditMelee,No,Kolbjorn Barrow,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Dragonborn,1,0,25,0
https://en.uesp.net/wiki/Skyrim:Mireli,Mireli,None,None,Dark Elf,Female,Bandit,xx024F32,xx0277EF,Destruction,Any Crime,Unaggressive,DLC2dunKolbjornMinerFaction,EncClassBanditMelee,No,Kolbjorn Barrow,None,FALSE,0,None,None,NaN,No,No,None,No,No,Extra Damage 1.5,No,No,None,Dragonborn,1,0,25,0
https://en.uesp.net/wiki/Skyrim:Ralis_Sedarys,Ralis Sedarys,None,None,Dark Elf,Male,DLC2Ralis,xx018109,xx0179C7,"One-handed, Light Armor, Block, Sneak",No Crime,Unaggressive,DLC2dunKolbjornMinerFaction; PotentialFollowerFaction,None,"Yes, until stage 400 of Unearthed",Kolbjorn Barrow,None,FALSE,0,None,None,NaN,"Yes, if spared at the end of Unearthed",No,None,No,No,Magic Resistance; Augmented Flames (rank 1); Bladesman (rank 2); Bone Breaker (rank 2); Custom Fit; Dual Flurry (rank 2); Extra Damage 2; Fighting Stance; Hack and Slash (rank 2); Impact; Recovery (rank 1); Regeneration; Savage Strike,No,No,None,Dragonborn,15,378.5,196,123
https://en.uesp.net/wiki/Skyrim:Merilar_Rendas,Merilar Rendas,None,None,Dark Elf,Female,Sorcerer,xx0285C7,xx01CAA8,"Destruction, Illusion, One-handed, Heavy Armor",Any Crime,Very Aggressive,DLC2ExpSpiderEnemyFaction,CombatSorcerer,No,White Ridge Barrow,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Dragonborn,10,383.5,250,116.5
https://en.uesp.net/wiki/Skyrim:Servos_Rendas,Servos Rendas,None,None,Dark Elf,Male,Bandit Wizard,xx01CAA5,xx01CAA6,Destruction,No Crime,Very Aggressive,BanditFaction,None,No,White Ridge Barrow,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,1,0,100,0
https://en.uesp.net/wiki/Skyrim:Benkum_(Dragonborn),Benkum,None,None,Nord,Male,Dremora Class,xx02782A,xx027829,None,No Crime,Unaggressive,DLC2PillarBuilderFaction; DLC2WaterStoneSailors,None,No,Water Stone,None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Dragonborn,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Hjalfar,Hjalfar,None,None,Nord,Male,Dremora Class,xx02710E,xx02710D,"Two-handed, One-handed, Block, Heavy Armor",No Crime,Unaggressive,DLC2PillarBuilderFaction; DLC2WaterStoneSailors,None,No,Water Stone,None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Dragonborn,8,127,50,78
https://en.uesp.net/wiki/Skyrim:Liesl_(Dragonborn),Liesl,None,None,Nord,Female,Dremora Class,xx02782C,xx02782B,None,No Crime,Unaggressive,DLC2PillarBuilderFaction; DLC2WaterStoneSailors,None,No,Water Stone,None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Dragonborn,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Palevius_Lex,Palevius Lex,None,None,Elder,Male,Dremora Class,xx02782E,xx02782D,None,No Crime,Unaggressive,DLC2PillarBuilderFaction; DLC2WaterStoneSailors,None,No,Water Stone,None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Dragonborn,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Sacrifice,Sacrifice,None,None,Breton,Female,Citizen,xx0367B0,xx0367B1,Conjuration,No Crime,Unaggressive,,None,No,Altar of Thrond,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Dragonborn,1,0,50,0
https://en.uesp.net/wiki/Skyrim:Hermaeus_Mora,Hermaeus Mora,None,None,Orc,Male,Dremora Class,N/A,xx01FF3A,None,Indeterminate,Indeterminate,,None,No,Apocrypha,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Miraak_(person),Miraak,None,None,Nord,Male,Miraak,"xx01FB99
xx0186AD
xx0186AE
xx017F82
xx01F999","xx01FB98
xx017936
xx017938
xx017F81
xx01F998","Speech, One-handed, Heavy Armor, Alteration, Destruction, Restoration",Any Crime,Aggressive,DLC2ApoTentacleNoHitFaction; DLC2MQ02Faction; Actors in this will never fill world interaction aliases; allied apocrypha creatures; Immune to Bend Will shout; NPCs Immune to Mehrunes Razor; DLC2MQ04MiraakFaction,None,Yes,Apocrypha,None,FALSE,0,None,None,NaN,No,No,None,No,No,"Augmented Shock (Rank 1), Respite, Bladesman (Rank 1), Critical Charge, Magic Resistance (Rank 1), Fighting Stance, Savage Strike, Recovery (Rank 1), Extra Damage 2, Reduce Damage",No,No,None,Dragonborn,35,983.5,479,402.5
https://en.uesp.net/wiki/Skyrim:Ahjisi,Ahjisi,None,None,Khajiit,Female,Bandit,000CD09C,000CE086,"One-handed, Two-handed, Block, Light Armor",No Crime,Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Batum_gra-Bar,Batum gra-Bar,None,None,Orc,Female,Bandit,000955C0,000CE09C,None,Indeterminate,Indeterminate,DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,1,0,25,0
https://en.uesp.net/wiki/Skyrim:Eriana,Eriana,None,None,Redguard,Female,Bandit,0002ABC5,0002ABC4,"One-handed, Two-handed, Block, Light Armor",No Crime,Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Heratar,Heratar,None,None,Nord,Male,Bandit,000955BD,000CE089,"One-handed, Two-handed, Block, Light Armor",No Crime,Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Hoddreid,Hoddreid,None,None,Nord,Female,Bandit Wizard,000955BB,000CE09D,None,Indeterminate,Indeterminate,DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,5,0,124,0
https://en.uesp.net/wiki/Skyrim:J%27Kier,J'Kier,None,None,Khajiit,Male,Warrior,0002ABC6,0002ABC3,None,Any Crime,Very Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,CombatWarrior1H,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,1,1,50,50
https://en.uesp.net/wiki/Skyrim:Ma%27tasarr,Ma'tasarr,None,None,Khajiit,Male,Citizen,000955BC,000CE09B,None,Indeterminate,Indeterminate,DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,1,0,50,0
https://en.uesp.net/wiki/Skyrim:Ra%27kheran,Ra'kheran,None,None,Khajiit,Male,Bandit,0002ABC7,0002ABC2,"One-handed, Two-handed, Block, Light Armor",No Crime,Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Rissing,Rissing,None,None,Nord,Male,Bandit,0002ABC1,0002ABC0,"One-handed, Two-handed, Block, Light Armor",No Crime,Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Torkild_the_Fearsome,Torkild the Fearsome,None,None,Nord,Male,Bandit,000956AB,000CE084,"One-handed, Two-handed, Block, Light Armor",No Crime,Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Tsrasuna,Tsrasuna,None,None,Khajiit,Female,Bandit,95684,000CE081,"One-handed, Two-handed, Block, Light Armor",No Crime,Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Yar_gro-Gatuk,Yar gro-Gatuk,None,None,Orc,Male,Bandit,000CD099,000CE087,"One-handed, Two-handed, Block, Light Armor",No Crime,Aggressive,DA05HunterStallFaction; DA05HuntersOfHircineFaction,None,No,Bloated Man's Grotto,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,13,262,25,158
https://en.uesp.net/wiki/Skyrim:Esmond_Tyne,Esmond Tyne,None,None,Breton,Male,Bandit,xx02AD3A,xx02AD30,"One-handed, Two-handed, Block, Light Armor",No Crime,Unaggressive,,EncClassBanditMelee,No,Castle Karstaag Caverns,None,FALSE,0,None,None,NaN,No,No,None,No,No,"Armsman, Agile Defender",No,No,None,Dragonborn,25,0,50,0
https://en.uesp.net/wiki/Skyrim:Alvide,Alvide,None,None,Nord,Female,Dremora Class,xx0198B7,xx0198B6,None,No Crime,Unaggressive,,None,No,Dayspring Canyon,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dawnguard,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Barknar_(Dawnguard),Barknar,None,None,Nord,Male,Dremora Class,N/A,xx0198B4,None,No Crime,Unaggressive,,None,No,Dayspring Canyon,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dawnguard,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Jayri,Jayri,None,None,Redguard,Female,Dremora Class,xx0198B9,xx0198B8,None,No Crime,Unaggressive,,None,No,Dayspring Canyon,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dawnguard,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Ollrod,Ollrod,None,None,Nord,Male,Bandit,xx010DEA,xx010DE7,"One-handed, Two-handed, Block, Light Armor",Any Crime,Aggressive,CrimeFactionRift; DLC1HunterFaction; dialogue faction for exterior Dawnguard NPCs,None,No,"Dayspring Canyon, outside of Fort Dawnguard",None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Dawnguard,10,149,50,86
https://en.uesp.net/wiki/Skyrim:Sern,Sern,None,None,Elder,Male,Dremora Class,xx0198F8,xx0198F7,None,No Crime,Unaggressive,,None,No,Dayspring Canyon,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dawnguard,1,50,50,50
https://en.uesp.net/wiki/Skyrim:Tilde,Tilde,None,None,Nord,Female,Bandit,xx010DE8,xx010DE5,"One-handed, Two-handed, Block, Light Armor",Any Crime,Aggressive,CrimeFactionRift; DLC1HunterFaction; dialogue faction for exterior Dawnguard NPCs,None,No,Fort Dawnguard,None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Dawnguard,10,149,50,86
https://en.uesp.net/wiki/Skyrim:Vori,Vori,None,None,Nord,Female,Bandit,xx010DE9,xx010DE6,"One-handed, Two-handed, Block, Light Armor",Any Crime,Aggressive,CrimeFactionRift; DLC1HunterFaction; dialogue faction for exterior Dawnguard NPCs,None,No,"Dayspring Canyon, outside of Fort Dawnguard",None,FALSE,0,None,None,NaN,No,No,None,No,Yes,None,No,No,None,Dawnguard,10,149,50,86
https://en.uesp.net/wiki/Skyrim:Eydis_(Dragonborn),Eydis,None,None,Nord,Female,Bandit,xx03B53F,xx03B540,"Two-handed, One-handed, Block, Light Armor, Heavy Armor",No Crime,Aggressive,,EncClassBanditMelee,No,Fahlbtharz,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,25,0,50,0
https://en.uesp.net/wiki/Skyrim:Ulyn,Ulyn,None,None,Dark Elf,Male,Bandit Wizard,xx032CE3,xx032CEF,Two-handed,No Crime,Very Aggressive,BanditFaction,None,No,Fahlbtharz,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,1,0,100,0
https://en.uesp.net/wiki/Skyrim:Arch-Curate_Vyrthur,Arch-Curate Vyrthur,None,None,Snow Elf,Male,Vyrthur,xx006C13,xx003788,"Destruction, Sneak, Conjuration, Light Armor",No Crime,Unaggressive,,None,"Yes, until fighting him during Touching the Sky",Forgotten Vale,None,FALSE,0,None,None,"Vampire, Undead",No,No,None,No,No,Armor Boost; Augmented Frost (rank 2); Augmented Shock (rank 2); Custom Fit; Extra Damage 2; Magic Resistance (rank 2); Regeneration; Respite,No,No,None,Dawnguard,15,410.4,205.2,50
https://en.uesp.net/wiki/Skyrim:Prelate_Athring,Prelate Athring,None,None,Snow Elf,Male,Dremora Class,xx00A8AF,xx00A8AC,"One-handed, Two-handed, Block, Heavy Armor",No Crime,Unaggressive,Prisoners Faction,None,No,Forgotten Vale,None,FALSE,0,None,None,Ghost,No,No,None,No,No,None,No,No,None,Dawnguard,10,149,50,86
https://en.uesp.net/wiki/Skyrim:Prelate_Celegriath,Prelate Celegriath,None,None,Snow Elf,Male,Dremora Class,xx00A8B8,xx00A8AD,"One-handed, Two-handed, Block, Heavy Armor",No Crime,Unaggressive,Prisoners Faction,None,No,Forgotten Vale,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dawnguard,10,149,50,86
https://en.uesp.net/wiki/Skyrim:Prelate_Edhelbor,Prelate Edhelbor,None,None,Snow Elf,Male,Dremora Class,xx00A8BF,xx00A8B0,"One-handed, Two-handed, Block, Heavy Armor",No Crime,Unaggressive,Prisoners Faction,None,No,Forgotten Vale,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dawnguard,10,149,50,86
https://en.uesp.net/wiki/Skyrim:Prelate_Nirilor,Prelate Nirilor,None,None,Snow Elf,Male,Dremora Class,xx00A8BB,xx00A8AE,"One-handed, Two-handed, Block, Heavy Armor",No Crime,Unaggressive,Prisoners Faction,None,No,Forgotten Vale,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dawnguard,10,149,50,86
https://en.uesp.net/wiki/Skyrim:Prelate_Sidanyis,Prelate Sidanyis,None,None,Snow Elf,Male,Dremora Class,xx002B48,xx002B44,"One-handed, Two-handed, Block, Heavy Armor",No Crime,Unaggressive,Prisoners Faction,None,No,Forgotten Vale,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dawnguard,10,149,50,86
https://en.uesp.net/wiki/Skyrim:Akar,Akar,None,None,Nord,Male,Werewolf,xx01F9CA,xx01F9C3,"One-handed, Sneak, Archery, Block",No Crime,Aggressive,DLC2dunFrostmoonWerewolvesFaction,EncClassWerewolf,No,Frostmoon Crag,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,10,340,50,195
https://en.uesp.net/wiki/Skyrim:Hjordis,Hjordis,None,None,Nord,Female,Werewolf,xx01F9CB,xx01F9C4,"One-handed, Sneak, Archery, Block",No Crime,Aggressive,DLC2dunFrostmoonWerewolvesFaction,EncClassWerewolf,No,Frostmoon Crag,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,10,240,50,145
https://en.uesp.net/wiki/Skyrim:Majni,Majni,None,None,Nord,Male,Werewolf,xx01F9C2,xx01DC67,"One-handed, Sneak, Archery, Block",No Crime,Aggressive,DLC2dunFrostmoonWerewolvesFaction; DLC2dunFrostmoonWerewolvesVendorFaction,EncClassWerewolf,No,Frostmoon Crag,None,TRUE,Leveled (25-125),"Werewolf Rings, Animal Parts, Raw Meat","Animal Parts, Animal Hides, Raw Food, Jewelry, Ingredients",NaN,No,No,None,No,Yes,None,No,No,None,Dragonborn,10,340,50,195
https://en.uesp.net/wiki/Skyrim:Rakel,Rakel,None,None,Nord,Female,Werewolf,xx01F9C9,xx01F9C5,"One-handed, Sneak, Archery, Block",No Crime,Aggressive,DLC2dunFrostmoonWerewolvesFaction,EncClassWerewolf,No,Frostmoon Crag,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,10,240,50,145
https://en.uesp.net/wiki/Skyrim:Saden,Saden,None,None,Dark Elf,Male,Bandit Wizard,xx0264BA,xx0264B9,Destruction,No Crime,Very Aggressive,BanditFaction; DLC2BanditDialogueFaction,None,No,Horker Island,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Dragonborn,1,0,100,0
https://en.uesp.net/wiki/Skyrim:Bjornolfr,Bjornolfr,None,None,Nord,Male,Farmer,xx02B237,xx02B236,Two-handed,No Crime,Unaggressive,,None,No,Hrodulf's House,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,1,0,50,0
https://en.uesp.net/wiki/Skyrim:Raleth_Eldri,Raleth Eldri,None,None,Dark Elf,Male,Conjurer,xx03571E,xx03571F,Conjuration,Any Crime,Very Aggressive,WarlockFaction,CombatMageConjurer,No,Kagrumez,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,1,0,100,0
https://en.uesp.net/wiki/Skyrim:Captain_Avidius,Captain Avidius,None,None,Redguard,Male,Penitus Oculatus,000C603C,000C603D,"One-handed, Destruction, Heavy Armor",No Crime,Unaggressive,DB11PenitusOculatusOnKatariahFaction; PenitusOculatusFaction,None,No,The Katariah,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,12,166.5,86.5,87
https://en.uesp.net/wiki/Skyrim:Emperor_Titus_Mede_II_(real),Emperor Titus Mede II,None,None,Imperial,Male,Assassin,0004FA39,0001D4B9,Restoration,No Crime,Unaggressive,CrimeFactionHaafingar; FavorExcludedFaction,CombatAssassin,No,The Katariah,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,1,1,50,50
https://en.uesp.net/wiki/Skyrim:Lieutenant_Salvarus,Lieutenant Salvarus,None,None,Imperial,Male,Penitus Oculatus,000BBB44,000C44FF,"One-handed, Destruction, Heavy Armor",No Crime,Unaggressive,DB11PenitusOculatusOnKatariahFaction; PenitusOculatusFaction,None,No,The Katariah,None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,12,166.5,86.5,87
https://en.uesp.net/wiki/Skyrim:Sailor,Sailor,None,None,Nord,Male,Citizen,N/A,000C6011,Two-handed,No Crime,Aggressive,SailorFaction,None,No,None,None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Vanilla,1,10,25,25
https://en.uesp.net/wiki/Skyrim:Ancarion,Ancarion,None,None,High Elf,Male,Thalmor Wizard,xx01E8C7,xx01CAF3,"Conjuration, Destruction, Alteration, Restoration, Sneak, Illusion",No Crime,Aggressive,DLC2SV02ThalmorCrimeFaction; Thalmor,None,No,Northshore Landing,None,TRUE,1000,Nothing,"Stalhrim, Stalhrim Weapons, Stalhrim Armor",NaN,No,No,None,No,No,None,No,No,None,Dragonborn,23,448,282,50
https://en.uesp.net/wiki/Skyrim:Thalmor#Dragonborn,Thalmor,None,None,High Elf,Male,(?),N/A,N/A,None,No Crime,Aggressive,Thalmor,None,No,"Northshore Landing, Abandoned Lodge",None,FALSE,0,None,None,NaN,No,Yes,None,No,No,None,No,No,None,Vanilla,20,346,88,126
https://en.uesp.net/wiki/Skyrim:Falas_Selvayn,Falas Selvayn,None,None,Dark Elf,Male,Dremora Class,xx031861,xx031862,"One-handed, Two-handed, Block, Heavy Armor",Any Crime,Unaggressive,dlc2MerchMerchantFaction; JobMerchantFaction; WEServiceMiscMerchant; WIGenericCrimeFaction; Raven Rock Beggar Faction,None,Yes,Ramshackle Trading Post,None,TRUE,750 (+1000 Master Trader),"Miscellaneous Items, Potions, Ingredients, Arrows",If PC has the Merchant perk,NaN,No,No,None,No,No,None,No,No,None,Dragonborn,10,490,50,210
https://en.uesp.net/wiki/Skyrim:Erlendr,Erlendr,None,None,Nord,Male,Warrior,00029C09,000EA71F,"Heavy Armor, One-handed, Archery, Block",No Crime,Aggressive,FavorExcludedFaction; MQ304SovngardeHeroFaction; MQSovngardeSparringFaction; Override normal combat dialogue,CombatWarrior1H,Yes,"Hall of Valor, Sovngarde",None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,30,388,50,147
https://en.uesp.net/wiki/Skyrim:Felldir_the_Old,Felldir the Old,None,None,Nord,Male,Warrior,000CDA05,44237,"Heavy Armor, One-handed, Archery, Block",No Crime,Aggressive,FavorExcludedFaction; MQAncientHeroFaction; WIAdditem03ExclusionFaction,CombatWarrior1H,Yes,"Hall of Valor, Sovngarde",None,FALSE,0,None,None,NaN,No,No,None,No,No,None,No,No,None,Vanilla,30,388,50,147
